,CIK,Name
584,0001730660,Keeler THomas Management LLC
585,0001774727,"Liquid Strategies, LLC"
586,0001033225,MCDONALD CAPITAL INVESTORS INC/CA
587,0000938592,"MOODY LYNN & LIEBERSON, LLC"
588,0001395067,"Marquette Asset Management, LLC"
589,0001852930,"Mayflower Financial Advisors, LLC"
590,0001808523,Mosaic Advisors LLC
592,0001655006,NWAM LLC
593,0001461287,Narwhal Capital Management
594,0001097218,Nationwide Fund Advisors
595,0001842787,Newton One Investments LLC
596,0001471265,"Northwest Bancshares, Inc."
597,0001088859,PARTHENON LLC
598,0001044905,PATTEN & PATTEN INC/TN
599,0001594540,"PEAVINE CAPITAL, LLC"
600,0001696704,PELHAM GLOBAL FINANCIALS LTD
601,0001630363,PM CAPITAL Ltd
602,0001767735,Palmer Knight Co
603,0001690010,"Parallel Advisors, LLC"
604,0001672070,"Parker Investment Management, LLC"
605,0001349138,"Parsec Financial Management, Inc."
606,0001633207,"Patten Group, Inc."
607,0001654111,Pelham Capital Ltd.
608,0001390205,"Pineno Levin & Ford Asset Management, Inc."
609,0001728318,Pratt Collard Advisory Partners LLC
610,0001843303,R.P. Boggs & Co.
611,0001728449,Relaxing Retirement Coach
612,0001535859,"Rezny Wealth Management, Inc."
613,0001418773,Robeco Institutional Asset Management B.V.
614,0001082461,S&CO INC
615,0001540142,SAN FRANCISCO SENTRY INVESTMENT GROUP (CA)
616,0001157436,SHEETS SMITH WEALTH MANAGEMENT
617,0000820478,STRS OHIO
618,0000830588,SUMMIT PARTNERS L P
619,0001625800,"Strid Group, LLC"
620,0001632283,"Summit Financial Wealth Advisors, LLC"
621,0000314169,"TERRIL BROTHERS, INC."
622,0001806473,TFG Advisers LLC
623,0001632665,Taylor Frigon Capital Management LLC
624,0001585045,"Tillar-Wenstrup Advisors, LLC"
625,0001729045,Tower View Investment Management & Research LLC
626,0001616026,"Tradewinds Capital Management, LLC"
627,0001592579,Trinity Street Asset Management LLP
628,0000754811,U S GLOBAL INVESTORS INC
629,0001286478,UNITED BANK
630,0001566968,"WOOSTER CORTHELL WEALTH MANAGEMENT, INC."
631,0001780365,WT Asset Management Ltd
632,0001775210,Waterfront Wealth Inc.
633,0001443095,"Welch Group, LLC"
634,0001739043,Winthrop Advisory Group LLC
635,0001730551,6 Meridian
636,0001053013,AMARILLO NATIONAL BANK
637,0001692252,"ARTHUR M. COHEN & ASSOCIATES, LLC"
638,0001353411,Adelphi Capital LLP
639,0001566801,"Aft, Forsyth & Sober, LLC"
640,0001484429,"Alecta Pensionsforsakring, Omsesidigt"
641,0001542287,"Annex Advisory Services, LLC"
642,0001608108,Ardevora Asset Management LLP
643,0001730754,Aubrey Capital Management Ltd
644,0001800228,"BCBSM, Inc."
646,0001274196,BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO
647,0000012933,"BOENNING & SCATTERGOOD, INC."
648,0001509973,"BRIGHT ROCK CAPITAL MANAGEMENT, LLC"
649,0001624865,"Barber Financial Group, Inc."
650,0001511098,Baskin Financial Services Inc.
651,0001481957,Belfer Management LLC
652,0001224890,CULBERTSON A N & CO INC
653,0001030618,CYPRESS ASSET MANAGEMENT INC/TX
654,0001633695,Cambridge Advisors Inc.
655,0001790688,Capital Planning LLC
656,0001462020,"Chevy Chase Trust Holdings, Inc."
657,0001765054,"Coastal Capital Group, Inc."
658,0001705716,"Conservest Capital Advisors, Inc."
659,0001736260,"Cornell Pochily Investment Advisors, Inc."
660,0001665302,Cottage Street Advisors LLC
661,0001353098,"Cutler Capital Management, LLC"
662,0001766671,"Emerson Wealth Management, LLC"
663,0001752212,Essex Savings Bank
664,0000712534,FIRST MERCHANTS CORP
665,0001022314,FORTE CAPITAL LLC /ADV
666,0001308016,"GRANDFIELD & DODD, LLC"
667,0000924166,HALLMARK CAPITAL MANAGEMENT INC
668,0001162781,HARVEY INVESTMENT CO LLC
669,0001084207,HENDLEY & CO INC
670,0001802451,HighMark Wealth Management LLC
671,0001368465,Hillsdale Investment Management Inc.
672,0001018825,IBM Retirement Fund
673,0001783412,"IFG Advisors, LLC"
674,0001343916,IMS Capital Management
675,0000810384,JAMES INVESTMENT RESEARCH INC
676,0000919530,JOHN G ULLMAN & ASSOCIATES INC
677,0001650300,"Jackson, Grant Investment Advisers, Inc."
678,0001842433,"Karn, Couzens & Associates, Inc."
679,0001349434,"LOCUST WOOD CAPITAL ADVISERS, LLC"
680,0001729677,"LexAurum Advisors, LLC"
681,0001727573,McCollum Christoferson Group LLC
682,0001588873,Municipal Employees' Retirement System of Michigan
683,0000314969,NEW YORK STATE TEACHERS RETIREMENT SYSTEM
684,0001730882,"Newport Wealth Strategies, Inc."
685,0001004140,PENNSYLVANIA CAPITAL MANAGEMENT INC /ADV
686,0001563634,Pachira Investments Inc.
687,0001567755,"Private Advisor Group, LLC"
688,0001305707,"ProVise Management Group, LLC"
689,0001705929,QUATTRO FINANCIAL ADVISORS LLC
690,0001363561,"REILLY FINANCIAL ADVISORS, LLC"
691,0001080298,"REINHART PARTNERS, INC."
692,0000084616,ROCKLAND TRUST CO
693,0000733444,ROMAN BUTLER FULLERTON & CO
694,0001844369,"RWM Asset Management, LLC"
695,0001541399,"Ramsay, Stattman, Vela & Price, Inc."
696,0001784260,Rothschild & Co Wealth Management UK Ltd
697,0001180391,SMH CAPITAL ADVISORS INC
698,0001339270,SOL Capital Management CO
699,0001415201,"SPC Financial, Inc."
700,0001568540,Sather Financial Group Inc
701,0001722436,"Sawyer & Company, Inc"
702,0001509550,"Sequent Asset Management, LLC"
703,0001455290,Shelter Ins Retirement Plan
704,0001455288,Shelter Mutual Insurance Co
705,0001802365,Strategic Wealth Designers
706,0001698750,"TFO-TDC, LLC"
707,0001842820,"TMD Wealth Management, LLC"
708,0001682266,"Transform Wealth, LLC"
709,0001817714,"TrueWealth Advisors, LLC"
710,0001055963,Tufton Capital Management
711,0001666363,"Venturi Wealth Management, LLC"
712,0000861787,WASHINGTON TRUST BANK
713,0001725247,WoodTrust Financial Corp
714,0001469219,"YHB Investment Advisors, Inc."
715,0001723681,"Affiance Financial, LLC"
716,0001802107,"Altus Wealth Management, LLC"
717,0001426960,BANTA ASSET MANAGEMENT LP
718,0001830467,"BCGM Wealth Management, LLC"
719,0000009634,"BOKF, NA"
720,0001105410,BREITER CAPITAL MANAGEMENT INC
721,0001546408,Baystate Wealth Management LLC
722,0001534866,Boston Trust Walden Corp
723,0001840084,"Brown Miller Wealth Management, LLC"
724,0001340459,C V STARR & CO INC
725,0001393369,"C.V. Starr & Co., Inc. Trust"
726,0001780330,"COLTON GROOME FINANCIAL ADVISORS, LLC"
727,0001395055,"Callahan Advisors, LLC"
728,0001569766,"Camelot Portfolios, LLC"
729,0001690531,"Clearwater Capital Advisors, LLC"
730,0001664147,"Colorado Capital Management, Inc."
731,0001426853,Crestwood Advisors Group LLC
732,0001730033,Crewe Advisors LLC
733,0001269950,DELTEC ASSET MANAGEMENT LLC
734,0000883511,"DUDLEY & SHANLEY, INC."
735,0001802387,"Elevated Capital Advisors, LLC"
736,0001843553,"Ellsworth Advisors, LLC"
737,0001666256,Exane Asset Management
738,0001660531,FengHe Fund Management Pte. Ltd.
739,0001806091,"Filbrandt Wealth Management, LLC"
740,0001802167,Fortis Capital Management LLC
741,0001353395,Fulcrum Asset Management LLP
742,0001181544,GARLAND CAPITAL MANAGEMENT INC
744,0001056488,GARRISON BRADFORD & ASSOCIATES INC
745,0001519319,"Garrison Asset Management, LLC"
746,0001300979,"Genesis Investment Management, LLP"
747,0001427372,"Gibson Capital, LLC"
748,0001727917,"Gradient Capital Advisors, LLC"
749,0001542265,Gradient Investments LLC
750,0001857581,"Granby Capital Management, LLC"
751,0001464586,"Granite Investment Advisors, LLC"
752,0001842727,"Greenfield FTC, Inc."
753,0001409661,Guinness Asset Management LTD
754,0001409765,Guinness Atkinson Asset Management Inc
755,0000922439,HARTFORD INVESTMENT MANAGEMENT CO
756,0000784045,HC FINANCIAL ADVISORS INC
757,0001036288,HILLMAN CO
758,0001598177,HOERTKORN RICHARD CHARLES
759,0001674020,"HORIZON FINANCIAL SERVICES, LLC"
760,0001041885,INGALLS & SNYDER LLC
761,0000867926,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV
762,0001730479,Independence Bank of Kentucky
763,0001166620,"KLCM Advisors, Inc."
764,0001563223,"Knowledge Leaders Capital, LLC"
765,0001659047,Krilogy Financial LLC
766,0001442641,Legato Capital Management LLC
767,0001767952,Lehman & Derafelo Financial Resources LLC
768,0001618376,"MAGNOLIA GROUP, LLC"
769,0000915287,MCKINLEY CAPITAL MANAGEMENT LLC /DELAWARE
770,0001025421,MEMBERS CAPITAL ADVISORS INC
771,0000799003,MOUNT VERNON ASSOCIATES INC /MD/
772,0001056515,MURPHY CAPITAL MANAGEMENT INC
773,0000935359,"Matthew Goff Investment Advisor, LLC"
774,0001842974,"McClarren Financial Advisors, Inc."
775,0001763722,Meridian Financial Partners LLC
776,0001694895,Mitsubishi UFJ Asset Management (UK) Ltd.
777,0001132708,NORTHSTAR ASSET MANAGEMENT LLC
778,0001607597,Newport Asia LLC
779,0001772583,"Norwest Venture Partners XIII, LP"
780,0001842721,"Norwest Venture Partners XIV, LP"
781,0000707179,OLD NATIONAL BANCORP /IN/
782,0001844024,"Oakwell Private Wealth Management, LLC"
783,0001511037,"PATTON ALBERTSON MILLER GROUP, LLC"
784,0001108893,PENN DAVIS MCFARLAND INC
785,0001677501,"PERSONAL CFO SOLUTIONS, LLC"
786,0001569765,Paragon Capital Management Ltd
787,0001726673,"PrairieView Partners, LLC"
788,0001800745,"R. W. Roge & Company, Inc."
790,0001112325,RIVERBRIDGE PARTNERS LLC
791,0001765515,S.E.E.D. Planning Group LLC
792,0000089014,SENTRY INVESTMENT MANAGEMENT LLC
793,0001236615,STARR INTERNATIONAL CO INC
794,0000860580,STEWART & PATTEN CO LLC
795,0001841989,Scott Investment Partners LLP
796,0001642246,"Sharkey, Howes & Javer"
797,0001711615,"TIAA, FSB"
798,0001802488,"Tatro Capital, LLC"
799,0001606716,Taylor Wealth Management Partners
800,0001652529,"Trinity Legacy Partners, LLC"
801,0001608376,Trust Asset Management LLC
802,0001417889,"Vision Capital Management, Inc."
803,0001803919,"Wealth Enhancement & Preservation of GA, LLC"
804,0001835700,"Wolfswood Holdings, LLC"
805,0001469528,"ZEKE CAPITAL ADVISORS, LLC"
806,0001776290,Zhang Financial LLC
807,0001056827,ARMSTRONG HENRY H ASSOCIATES INC
808,0000811407,ASSET PLANNING SERVICES INC /LA/ /ADV
809,0000700529,"ATALANTA SOSNOFF CAPITAL, LLC"
810,0001729869,"Allied Investment Advisors, LLC"
811,0001843826,Alta Wealth Advisors LLC
812,0001752985,Andesa Financial Management Inc.
813,0001729515,Aries Wealth Management
814,0001800328,"Austin Private Wealth, LLC"
815,0001352675,Bangor Savings Bank
816,0001800502,Beacon Financial Advisory LLC
817,0001535172,"Berkshire Money Management, Inc."
818,0001427202,Busey Wealth Management
819,0001016683,CABOT WEALTH MANAGEMENT INC
820,0001037766,CALEDONIA INVESTMENTS PLC
821,0001664385,"CAPITAL INSIGHT PARTNERS, LLC"
822,0001175954,CENTRAL BANK & TRUST CO
823,0001706351,"CFO4Life Group, LLC"
824,0001161670,CULLINAN ASSOCIATES INC
825,0001255435,CUMBERLAND ADVISORS INC
826,0001666733,"Canal Capital Management, LLC"
827,0001313473,Canal Insurance CO
828,0001824700,"Capital Advisors Wealth Management, LLC"
829,0001811907,"Citadel Investment Advisory, Inc."
830,0001350585,"Coho Partners, Ltd."
831,0001830942,"Cordant, Inc."
832,0001649888,DORCHESTER WEALTH MANAGEMENT Co
833,0001745885,Dash Acquisitions Inc.
834,0001766929,"Defender Capital, LLC."
835,0001016021,"EDMP, INC."
836,0001457320,"EXCHANGE TRADED CONCEPTS, LLC"
837,0001512865,Eidelman Virant Capital
838,0001802611,"Emerald Advisors, LLC"
839,0001763121,"Evolution Wealth Advisors, LLC"
840,0001521951,"FIRST BUSINESS FINANCIAL SERVICES, INC."
841,0001214183,FIRST UNITED BANK TRUST/
842,0001766509,"FORTEM FINANCIAL GROUP, LLC"
843,0001748271,"Facet Wealth, Inc."
845,0001839850,Falcon Wealth Planning
846,0001841433,"Financial Planning & Information Services, Inc."
847,0001727336,"First Command Advisory Services, Inc."
848,0001693750,First Command Bank
849,0001693789,"First Command Financial Services, Inc."
850,0001843536,"Fort Henry Capital, LLC"
851,0001841544,"Foster Group, Inc."
852,0001769897,"GREAT VALLEY ADVISOR GROUP, INC."
853,0001841506,Garrett Investment Advisors LLC
854,0001607825,Gemmer Asset Management LLC
855,0001625986,"Gibraltar Capital Management, Inc."
856,0001512944,Hall Kathryn A.
857,0001659997,Handelsinvest Investeringsforvaltning
858,0001698220,"Heritage Way Advisors, LLC"
859,0001818207,Horst & Graben Wealth Management LLC
860,0001791555,"Hubbell Strickland Wealth Management, LLC"
861,0001747749,"Hurlow Wealth Management Group, Inc."
862,0001842811,IVC Wealth Advisors LLC
863,0001847343,InTrack Investment Management Inc
864,0001792942,Insight Folios Inc
865,0001627003,"Insight Wealth Partners, LLC"
866,0001665337,"Integrated Investment Consultants, LLC"
867,0001633861,Intersect Capital LLC
868,0001665589,"Johanson Financial Advisors, Inc."
869,0001819279,"Klaas Financial Asset Advisors, LLC"
870,0001536924,"LBMC INVESTMENT ADVISORS, LLC"
871,0001641992,LGT CAPITAL PARTNERS LTD.
872,0000872359,LINCOLN CAPITAL CORP
873,0001821168,"LOUNTZIS ASSET MANAGEMENT, LLC"
874,0001450558,"Legacy Capital Partners, Inc."
875,0001846151,"Legacy Wealth Asset Management, LLC"
876,0001488921,"Legacy Wealth Management, Inc"
877,0001710666,"Leicht Financial Planning & Wealth Management, Inc."
878,0001801373,"LifeSteps Financial, Inc."
879,0001801991,"Lion Street Advisors, LLC"
880,0001512173,"MAPLELANE CAPITAL, LLC"
881,0001767601,MARKET STREET WEALTH MANAGEMENT ADVISORS LLC
882,0001654198,MEAG MUNICH ERGO AssetManagement GmbH
883,0001142433,"MEAG MUNICH ERGO, Kapitalanlagegesellschaft mbH"
884,0001050463,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC
885,0001841496,Marshall Financial Group LLC
886,0001756959,"McGuire Investment Group, LLC"
887,0001569148,Murphy Pohlad Asset Management LLC
888,0001428350,"NORTHWEST INVESTMENT COUNSELORS, LLC"
889,0001587643,"Nepsis, Inc."
890,0001107314,OREGON PUBLIC EMPLOYEES RETIREMENT FUND
891,0001279926,PACIFIC FINANCIAL GROUP INC
892,0000838618,"PDS Planning, Inc"
893,0001554815,"PIERSHALE FINANCIAL GROUP, INC."
894,0001766435,Personal Wealth Partners
895,0001855835,Piscataqua Savings Bank
896,0001601742,"Private Ocean, LLC"
897,0001177018,REAL ESTATE MANAGEMENT SERVICES LLC
898,0000315054,REGENTS OF THE UNIVERSITY OF CALIFORNIA
899,0001559968,Regent Investment Management LLC
900,0001800911,S.A. Mason LLC
901,0001033974,SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI
902,0001766392,SYQUANT CAPITAL SAS
903,0001535839,Schwab Charitable Fund
904,0001673954,"SevenBridge Financial Group, LLC"
905,0001333792,Sky Investment Group LLC
906,0001842015,"Sterling Manor Financial, LLC"
907,0001733219,"Stewardship Advisors, LLC"
908,0001721780,Successful Portfolios LLC
909,0001333709,Summit Creek Advisors LLC
910,0001590491,"TELEMUS CAPITAL, LLC"
911,0000866780,TOTH FINANCIAL ADVISORY CORP
912,0001843283,"Touchstone Capital, Inc."
913,0001441888,"Tributary Capital Management, LLC"
914,0001411268,"Twele Capital Management, Inc."
915,0001729754,Uncommon Cents Investing LLC
916,0001695818,Unison Advisors LLC
917,0001661149,V Wealth Advisors LLC
918,0001537430,VESTAR CAPITAL PARTNERS LLC
919,0001767457,VIEWPOINT INVESTMENT PARTNERS CORP
920,0000878228,WENDELL DAVID ASSOCIATES INC
921,0001803296,"WNY Asset Management, LLC"
922,0001843684,"West Financial Advisors, LLC"
923,0001353219,ALPHA WINDWARD LLC
924,0001055290,APPLETON PARTNERS INC/MA
925,0000007195,"ARGUS INVESTORS' COUNSEL, INC."
926,0001719203,ASPIREON WEALTH ADVISORS
927,0001634228,"AdvicePeriod, LLC"
928,0001810023,"Affinity Capital Advisors, LLC"
929,0001789382,"Arkfeld Wealth Strategies, L.L.C."
930,0001389848,Arlington Partners LLC
931,0001387615,Aull & Monroe Investment Management Corp
932,0001798485,"Aurora Investment Managers, LLC."
933,0001802132,"Aurora Private Wealth, Inc."
934,0001710539,"BHK Investment Advisors, LLC"
935,0001389059,"BLB&B Advisors, LLC"
936,0001426588,"Barnett & Company, Inc."
937,0001631639,"Barry Investment Advisors, LLC"
938,0001550075,Bartlett & Co. LLC
939,0001356202,"Beech Hill Advisors, Inc."
940,0001831984,Berkshire Bank
941,0001630939,"Boston Standard Wealth Management, LLC"
942,0001322590,Bowling Portfolio Management LLC
943,0001656666,Brightworth
945,0000874791,CAMPBELL NEWMAN ASSET MANAGEMENT INC
946,0001657516,CMH Wealth Management LLC
947,0001666613,"CONSOLIDATED CAPITAL MANAGEMENT, LLC"
948,0000819864,CREATIVE FINANCIAL DESIGNS INC /ADV
949,0001566728,"Capital Wealth Planning, LLC"
950,0001434845,Cardinal Capital Management
951,0001621100,"Compass Ion Advisors, LLC"
952,0001730945,Congress Park Capital LLC
953,0001697717,"Covenant Asset Management, LLC"
954,0001731124,"DIAMANT ASSET MANAGEMENT, INC."
955,0001836266,David J Yvars Group
956,0001672594,"Douglas Lane & Associates, LLC"
957,0001143261,"EQUITEC PROPRIETARY MARKETS, LLC"
958,0001108829,"EQUITEC SPECIALISTS, LLC"
959,0001445891,Eagle Ridge Investment Management
960,0001472800,Eastover Investment Advisors LLC
961,0001806222,Engrave Wealth Partners LLC
962,0001624510,"FINANCIAL CONSULATE, INC"
963,0001119191,GOODWIN DANIEL L
964,0000903064,GRACE & WHITE INC /NY
965,0001252007,GRAYBILL BARTZ & ASSOC LTD
966,0001624729,"GYROSCOPE CAPITAL MANAGEMENT GROUP, LLC"
967,0001840945,"Galvin, Gaustad & Stein, LLC"
968,0001551969,"Gilman Hill Asset Management, LLC"
969,0001317802,"Guild Investment Management, Inc."
970,0001145255,HENNESSY ADVISORS INC
971,0001794935,Heartwood Wealth Advisors LLC
972,0001750423,Henry James International Management Inc.
973,0001840501,"Hudson Value Partners, LLC"
974,0001728319,"IFG Advisory, LLC"
975,0001818604,"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC"
977,0001832179,Junson Asset Management (Hong Kong) Ltd
978,0001697719,KCS Wealth Advisory
979,0000764112,KIRR MARBACH & CO LLC /IN/
980,0001840455,"Kesler, Norman & Wride, LLC"
981,0001124841,LATHROP INVESTMENT MANAGEMENT CORP
982,0001089707,LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA
983,0001576053,"LVW Advisors, LLC"
984,0001762342,"Landsberg, Bennett, & Dubbaneh LLC"
985,0001766883,Lantz Financial LLC
987,0001366838,"Liberty Capital Management, Inc."
988,0001593688,M. Kraus & Co
989,0001475271,MOLLER FINANCIAL SERVICES
990,0000906396,MOSELEY INVESTMENT MANAGEMENT INC
991,0001831416,"MTM Investment Management, LLC"
992,0001561089,Marketfield Asset Management LLC
993,0001801926,"Mayfair Advisory Group, LLC"
994,0001599719,Mivtachim The Workers Social Insurance Fund Ltd. (Under Spec
995,0001342857,North Star Investment Management Corp.
996,0001819695,"ONE Advisory Partners, LLC"
997,0001767982,"Omega Financial Group, LLC"
998,0001802961,"Optas, LLC"
999,0000934866,PEOPLES BANK /OH
1000,0001785144,PETERSON WEALTH MANAGEMENT
1001,0001115055,PINNACLE FINANCIAL PARTNERS INC
1002,0001582968,"Polaris Wealth Advisory Group, LLC"
1003,0000083402,"RESOURCE AMERICA, INC."
1004,0001633387,"RFG Advisory, LLC"
1005,0001593600,Riverview Trust Co
1006,0001053994,SANDERS MORRIS HARRIS LLC
1007,0001009198,STERLING INVESTMENT ADVISORS LLC /ADV
1008,0000764739,SYM FINANCIAL Corp
1009,0001323276,Sabal Trust CO
1010,0001764049,"SlateStone Wealth, LLC"
1011,0001839890,Solitude Financial Services
1012,0001776821,"Spectrum Wealth Advisory Group, LLC"
1013,0001509873,"Sterling Investment Management, Inc."
1014,0001734460,"Stokes Capital Advisors, LLC"
1015,0001664864,"Sugarloaf Wealth Management, LLC"
1016,0001593842,"Surevest, LLC"
1017,0001510848,Timber Creek Capital Management LLC
1018,0001821289,Tri-Star Advisors Inc.
1019,0001791126,"Triton Wealth Management, PLLC"
1020,0001113629,VILLERE ST DENIS J & CO LLC
1021,0001259671,WBH ADVISORY INC
1022,0001755723,"Wambolt & Associates, LLC"
1023,0001715228,"Wealth Advisors of Tampa Bay, LLC"
1024,0001762575,"Weather Gauge Advisory, LLC"
