,Unnamed: 0_x,edge_attr,cusip_x,value_x,amount_x,put_or_call_x,source,cik_x,report_date_x,year,std_value_x,Unnamed: 0_y,cusip_y,value_y,amount_y,put_or_call_y,target,cik_y,report_date_y,std_value_y,weight
4418,45592,3M CO,88579Y101,4324.0,18371.0,No,Investment Counsel Inc.,1670053,2017-12-31,2017,-0.037581303727373616,189917,88579Y101,297497.0,1263955.0,No,Mitsubishi UFJ Trust & Banking Corp,1462160,2017-12-31,-0.014718133262594196,-0.026149718494983907
4908246,65048,CASS INFORMATION SYS INC,14808P109,13703.0,235406.0,No,WCM INVESTMENT MANAGEMENT/CA,1061186,2017-12-31,2017,-0.0368498800431013,230136,14808P109,1739.0,29880.0,No,EMERALD MUTUAL FUND ADVISERS TRUST,1352895,2017-12-31,-0.03778289560538235,-0.03731638782424183
274143,158081,AT&T INC,00206R102,303.0,7784.0,No,HARVEY INVESTMENT CO LLC,1162781,2017-12-31,2017,-0.03789488242813691,183148,00206R102,6835.0,175803.0,No,"LEVEL FOUR ADVISORY SERVICES, LLC",1696715,2017-12-31,-0.037385482758058364,-0.037640182593097635
65762595,287957,ALPHABET INC (CAP STK CL A),02079K305,10341.0,5900.0,No,"BRIGHT ROCK CAPITAL MANAGEMENT, LLC",1509973,2020-12-31,2020,-0.03711206646239158,318581,02079K305,2261.0,1290.0,No,Alpha Omega Wealth Management LLC,1665633,2020-12-31,-0.037742187303517534,-0.03742712688295456
13315,131747,3M CO,88579Y101,228.0,970.0,No,LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,1089707,2017-12-31,2017,-0.037900731322083006,187412,88579Y101,219.0,930.0,No,"Matthew Goff Investment Advisor, LLC",935359,2017-12-31,-0.03790143318935654,-0.037901082255719774
66039539,133820,AMAZON COM INC,023135106,6514.0,2000.0,No,Bronson Point Management LLC,1511826,2020-12-31,2020,-0.03741051602414765,247678,023135106,4140.0,1271.0,No,"Ironwood Financial, llc",1630360,2020-12-31,-0.0375956530138547,-0.037503084519001174
65527714,72597,ALPHABET INC (CAP STK CL A),02079K305,636042.0,362905.0,No,GUARDCAP ASSET MANAGEMENT Ltd,1732008,2020-12-31,2020,0.011683384083814745,177337,02079K305,1961.0,1119.0,No,RSM US WEALTH MANAGEMENT LLC,1679031,2020-12-31,-0.03776558287930191,-0.013041099397743582
12073604,90232,ISHARES TR (MSCI EAFE ETF),464287465,15013.0,255417.0,No,"LGL PARTNERS, LLC",1653202,2018-12-31,2018,-0.03674771936217618,150265,464287465,1217.0,20700.0,No,Nexus Investment Management Inc.,1476329,2018-12-31,-0.03782360390724717,-0.03728566163471168
65440422,1224,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,232.0,995.0,No,"TAP Consulting, LLC",1748930,2020-12-31,2020,-0.037900419381072546,254278,01609W102,52712.0,226494.0,No,SCOTIA CAPITAL INC.,1335644,2020-12-31,-0.03380775332385847,-0.03585408635246551
9694208,80569,ALPHABET INC (CAP STK CL C),02079K107,10874.0,10500.0,No,MHR FUND MANAGEMENT LLC,1277742,2018-12-31,2018,-0.037070500322748,205460,02079K107,482.0,465.0,No,"Capital Investment Advisory Services, LLC",1659203,2018-12-31,-0.0378809230679189,-0.03747571169533345
19538597,632,3M CO,88579Y101,2645.0,14993.0,No,WETHERBY ASSET MANAGEMENT INC,1279627,2019-12-31,2019,-0.03771224096651352,17387,88579Y101,276.0,1567.0,No,"Sontag Advisory, LLC",1646247,2019-12-31,-0.03789698802995751,-0.037804614498235516
41042252,165897,WALMART INC,931142103,1271.0,10695.0,No,BTG Pactual Global Asset Management Ltd,1567992,2019-12-31,2019,-0.03781939270360598,180148,931142103,515.0,5528.0,No,"Private Wealth Advisors, LLC",1787027,2019-12-31,-0.03787834955458262,-0.0378488711290943
7524132,189742,3M CO,88579Y101,3938.0,20666.0,No,"Kinneret Advisory, LLC",1569518,2018-12-31,2018,-0.037611406034882854,273346,88579Y101,381.0,2000.0,No,"Wharton Business Group, LLC",1513126,2018-12-31,-0.037888799578432976,-0.037750102806657915
7880673,165597,AT&T INC,00206R102,1050.0,36800.0,No,"SEVEN EIGHT CAPITAL, LP",1575129,2018-12-31,2018,-0.03783662744443381,271737,00206R102,1511.0,54360.0,No,"Hammer Asset Management, LLC",1749890,2018-12-31,-0.037800676242978476,-0.03781865184370614
65756048,274242,ALPHABET INC (CAP STK CL A),02079K305,156654.0,89382.0,No,THUNDERBIRD PARTNERS LLP,1636974,2020-12-31,2020,-0.025701810196591963,291719,02079K305,2922.0,1667.0,No,Seascape Capital Management,1418342,2020-12-31,-0.037690639051539285,-0.03169622462406563
16354730,130539,ULTIMATE SOFTWARE GROUP INC,90385D107,130771.0,534042.0,No,WASATCH ADVISORS INC,814133,2018-12-31,2018,-0.027720302490015593,260500,90385D107,3067.0,12523.0,No,"Rothschild Capital Partners, LLC",1569833,2018-12-31,-0.03767933118991017,-0.032699816839962884
34010945,123044,VISA INC (COM CL A),92826C839,7516.0,40000.0,No,Selkirk Management LLC,1565432,2019-12-31,2019,-0.03733237480102782,225509,92826C839,59.0,312.0,No,Bremer Bank National Association,1775321,2019-12-31,-0.037913910829774876,-0.03762314281540135
43412366,309719,ISHARES TR (PFD AND INCM SEC),464288687,4.0,118.0,No,Lehman & Derafelo Financial Resources LLC,1767952,2019-12-31,2019,-0.03791820001866868,310783,464288687,4352.0,115783.0,No,GREENWOOD CAPITAL ASSOCIATES LLC,1161822,2019-12-31,-0.03757912014030041,-0.03774866007948455
208494,151148,APPLE INC,037833100,1709.0,10101.0,No,"YOUNGS ADVISORY GROUP, INC.",1663649,2017-12-31,2017,-0.03778523516296079,239247,037833100,912.0,5920.0,No,Crestone Asset Management LLC,1845617,2017-09-30,-0.03784738940929462,-0.03781631228612771
64998515,46781,3M CO,88579Y101,704.0,4026.0,No,"Summit Asset Management, LLC",1509974,2020-12-31,2020,-0.03786361034183846,241698,88579Y101,576.0,3298.0,No,WealthTrust Axiom LLC,1425949,2020-12-31,-0.03787359245417313,-0.0378686013980058
109251,46941,ALTRIA GROUP INC,02209S103,2481.0,34750.0,No,SANDERS MORRIS HARRIS LLC,1053994,2017-12-31,2017,-0.037725030547942316,51732,02209S103,251.0,3517.0,No,CULBERTSON A N & CO INC,1224890,2017-12-31,-0.03789893766127287,-0.03781198410460759
19538672,632,3M CO,88579Y101,2645.0,14993.0,No,WETHERBY ASSET MANAGEMENT INC,1279627,2019-12-31,2019,-0.03771224096651352,170175,88579Y101,575.0,3258.0,No,"Graves-Light Private Wealth Management, Inc.",1759803,2019-12-31,-0.037873670439425744,-0.03779295570296963
173095,46260,APPLE INC,037833100,459.0,2718.0,No,"CAPSTONE INVESTMENT ADVISORS, LLC",1426196,2017-12-31,2017,-0.03788271672872904,163238,037833100,4468.0,26400.0,No,"Towerpoint Wealth, LLC",1731445,2017-12-31,-0.037570073850997115,-0.037726395289863074
66660773,131625,APPLE INC,037833100,78064.0,588317.0,No,KORNITZER CAPITAL MANAGEMENT INC /KS,898358,2020-12-31,2020,-0.03183067119957319,279010,037833100,7331.0,55251.0,No,Freed Investment Group,1844877,2020-12-31,-0.037346802072761524,-0.03458873663616736
21138,171081,3M CO,88579Y101,2524.0,10722.0,No,"NORTHWEST INVESTMENT COUNSELORS, LLC",1428350,2017-12-31,2017,-0.037721677182079895,180708,88579Y101,41382.0,175817.0,No,Fiera Capital Corp,1505817,2017-12-31,-0.03469132623598186,-0.03620650170903088
7566540,132632,ABBVIE INC,00287Y109,1478.0,16510.0,No,"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",1632972,2018-12-31,2018,-0.03780324975631476,189632,00287Y109,4403.0,47758.0,No,Hardman Johnston Global Advisors LLC,1006364,2018-12-31,-0.03757514289241706,-0.03768919632436591
75090850,248213,VANGUARD INTL EQUITY INDEX F (FTSE EMR MKT ETF),922042858,45321.0,904425.0,No,Hernani Holdings LLC,1788700,2020-12-31,2020,-0.03438414232593296,308511,922042858,324.0,6473.0,No,"SOUNDMARK WEALTH MANAGEMENT, LLC",1831431,2020-12-31,-0.037893244737832,-0.03613869353188248
66745519,226042,APPLE INC,037833100,53.0,400.0,No,"Founders Financial Alliance, LLC",1832190,2020-12-31,2020,-0.03791437874129056,237084,037833100,437.0,3302.0,No,BHF RG Capital Inc.,1802858,2020-12-31,-0.03788443240428656,-0.037899405572788564
6518,51828,3M CO,88579Y101,25769.0,109481.0,No,KORNITZER CAPITAL MANAGEMENT INC /KS,898358,2017-12-31,2017,-0.03590890998505357,162220,88579Y101,15.0,70.0,No,"Santori & Peters, Inc.",1730959,2017-12-31,-0.037917342180889914,-0.036913126082971745
12752298,37250,MICROSOFT CORP,594918104,197.0,1724.0,No,Financial Enhancement Group LLC,1641438,2018-12-31,2018,-0.03790314886491406,197337,594918104,99367.0,978308.0,No,Newbrook Capital Advisors LP,1389875,2018-12-31,-0.030169351363124416,-0.03403625011401924
65328644,145354,ADOBE SYSTEMS INCORPORATED,00724F101,242.0,484.0,No,DYMON ASIA CAPITAL (SINGAPORE) PTE. LTD.,1672142,2020-12-31,2020,-0.03789963952854641,255512,00724F101,481.0,991.0,No,"Polaris Wealth Advisory Group, LLC",1582968,2020-12-31,-0.03788100105317151,-0.03789032029085896
1123842,79774,QUALCOMM INC,747525103,25184.0,393377.0,No,Arizona State Retirement System,1558481,2017-12-31,2017,-0.03595453135783311,154860,747525103,267.0,4143.0,No,Jentner Corp,1695908,2017-12-31,-0.03789768989723104,-0.03692611062753207
7702972,18590,APPLE INC,037833100,17352.0,110000.0,No,Yong Rong (HK) Asset Management Ltd,1738071,2018-12-31,2018,-0.03656531185631064,140127,037833100,1176.0,7456.0,No,"Pineno Levin & Ford Asset Management, Inc.",1390205,2018-12-31,-0.03782680130260437,-0.0371960565794575
1666821,55895,SPDR S&P 500 ETF TR (TR UNIT),78462F103,106744.0,400000.0,No,"TOKIO MARINE & NICHIDO FIRE INSURANCE CO., LTD",98561,2017-12-31,2017,-0.02959405415458653,247869,78462F103,15803.0,59219.0,No,FIL Ltd,318989,2017-12-31,-0.03668611101261065,-0.03314008258359859
13754323,226619,SPDR S&P 500 ETF TR (TR UNIT),78462F103,102084.0,408466.0,No,BROADMARK ASSET MANAGEMENT LLC,1095952,2018-12-31,2018,-0.029957465431770556,253539,78462F103,1251.0,5005.0,No,"Halbert, Hargrove/Russell LLC",1484205,2018-12-31,-0.03782095240865827,-0.033889208920214416
182843,64979,APPLE INC,037833100,5797.0,34256.0,No,DIKER MANAGEMENT LLC,1276525,2017-12-31,2017,-0.037466431450272314,156782,037833100,5487.0,32426.0,No,"Cognios Capital, LLC",1548468,2017-12-31,-0.03749060687858284,-0.03747851916442758
6646022,160504,Exxon Mobil Corp,30231G102,4679.0,55938.0,No,"Wallington Asset Management, LLC",1426754,2017-12-31,2017,-0.037553618962695434,161166,30231G102,39150.0,468076.0,No,MARTINGALE ASSET MANAGEMENT L P,936944,2017-12-31,-0.03486538931981764,-0.03620950414125654
12771450,82199,MICROSOFT CORP,594918104,1843.0,18150.0,No,INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV,867926,2018-12-31,2018,-0.03777478513911043,197337,594918104,99367.0,978308.0,No,Newbrook Capital Advisors LP,1389875,2018-12-31,-0.030169351363124416,-0.03397206825111743
7558838,80443,ABBVIE INC,00287Y109,1070.0,11611.0,No,QUEST CAPITAL MANAGEMENT INC /ADV,826516,2018-12-31,2018,-0.037835067739381514,87938,00287Y109,2871.0,31149.0,No,GUARDIAN INVESTMENT MANAGEMENT,1365474,2018-12-31,-0.037694616299422626,-0.03776484201940207
66260807,274394,AMERICAN EXPRESS CO,025816109,5441.0,45000.0,No,PAR CAPITAL MANAGEMENT INC,1051359,2020-12-31,2020,-0.03749419420020311,301983,025816109,416.0,3442.0,No,BTR CAPITAL MANAGEMENT INC,883790,2020-12-31,-0.03788607009459146,-0.03769013214739729
738,1696,3M CO,88579Y101,1892.0,8040.0,No,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",928047,2017-12-31,2017,-0.037770963861732315,47070,88579Y101,2949.0,12530.0,No,ROOF EIDAM & MAYCOCK/ADV,1028874,2017-12-31,-0.03768853344971869,-0.0377297486557255
19545313,49390,3M CO,88579Y101,9826.0,55698.0,No,"CAPSTONE INVESTMENT ADVISORS, LLC",1426196,2019-12-31,2019,-0.0371522288674881,287304,88579Y101,3655.0,20716.0,No,Accredited Investors Inc.,1518364,2019-12-31,-0.037633475861372785,-0.03739285236443044
7751115,139890,APPLE INC,037833100,20559.0,130335.0,No,BENDER ROBERT & ASSOCIATES,894300,2018-12-31,2018,-0.03631521315117563,145534,037833100,6064.0,38440.0,No,NKCFO LLC,1757282,2018-12-31,-0.037445609387824215,-0.036880411269499924
34730593,64948,MASTERCARD INC (CL A),57636Q104,208389.0,697910.0,No,GUARDCAP ASSET MANAGEMENT Ltd,1732008,2019-12-31,2019,-0.02166724315257576,233289,57636Q104,654.0,2074.0,No,"UMA Financial Services, Inc.",1795173,2019-12-31,-0.03786750960446919,-0.029767376378522475
7701639,17207,APPLE INC,037833100,913.0,5790.0,No,"MorganRosel Wealth Management, LLC",1753218,2018-12-31,2018,-0.03784731142404201,271735,037833100,2204.0,13971.0,No,"Hammer Asset Management, LLC",1749890,2018-12-31,-0.03774663246291656,-0.037796971943479286
31989590,225071,MICROSOFT CORP,594918104,13134.0,83283.0,No,"BOK Financial Private Wealth, Inc.",1317348,2019-12-31,2019,-0.03689425365183901,287668,594918104,841981.0,5339131.0,No,Egerton Capital (UK) LLP,1581811,2019-12-31,0.02774358902201236,-0.004575332314913324
19550442,84319,3M CO,88579Y101,911.0,5162.0,No,"Beacon Harbor Wealth Advisors, Inc.",1784093,2019-12-31,2019,-0.03784746739454724,255840,88579Y101,7465075.0,42314221.0,No,STATE STREET CORP,93751,2019-12-31,0.544247247702238,0.25319989015384536
65962409,53317,AMAZON COM INC,023135106,0.0,27.0,No,Laurel Wealth Planning LLC,1842010,2020-12-31,2020,-0.03791851195967914,274424,023135106,1146.0,352.0,No,"Flaharty Asset Management, LLC",1697882,2020-12-31,-0.037829140860182804,-0.03787382640993097
30262690,121846,QUALCOMM INC,747525103,2887.0,32722.0,No,WESTWOOD HOLDINGS GROUP INC,1165002,2019-12-31,2019,-0.03769336853538079,184362,747525103,17646.0,200000.0,No,"HILLHOUSE CAPITAL ADVISORS, LTD.",1762304,2019-12-31,-0.03654238419204195,-0.037117876363711375
35005,21129,ABBVIE INC,00287Y109,463.0,4792.0,No,Congress Park Capital LLC,1730945,2017-12-31,2017,-0.03788240478771858,42760,00287Y109,2264.0,23415.0,No,WINTON GROUP Ltd,1612063,2017-12-31,-0.037741953347759684,-0.037812179067739135
515851,157511,DOWDUPONT INC,26078J100,9200.0,129183.0,No,Grassi Investment Management,1608531,2017-12-31,2017,-0.03720104763562484,163197,26078J100,509.0,7148.0,No,"Ballast, Inc.",1730477,2017-12-31,-0.03787881746609831,-0.03753993255086158
4579313,1762,ACADIA HEALTHCARE COMPANY IN,00404A109,19.0,590.0,No,"MANUFACTURERS LIFE INSURANCE COMPANY, THE",928047,2017-12-31,2017,-0.03791703023987946,65148,00404A109,95443.0,2925000.0,No,"P2 Capital Partners, LLC",1406313,2017-12-31,-0.030475365494384097,-0.03419619786713178
7549280,15097,ABBVIE INC,00287Y109,341.0,3701.0,No,"Iron Financial, LLC",1595509,2018-12-31,2018,-0.03789191898853756,34873,00287Y109,2023.0,21948.0,No,MID ATLANTIC FINANCIAL MANAGEMENT INC/ADV,746504,2018-12-31,-0.037760747793639804,-0.03782633339108868
211623,156445,APPLE INC,037833100,4332.0,25600.0,No,"SEVEN EIGHT CAPITAL, LP",1575129,2017-12-31,2017,-0.037580679845352696,218821,037833100,8297.0,49029.0,No,"Rothschild Capital Partners, LLC",1569833,2017-12-31,-0.03727146831873582,-0.03742607408204426
14767694,55144,Altria Group Inc,02209S103,265.0,5363.0,No,"Beaumont Financial Partners, LLC",1352764,2018-12-31,2018,-0.03789784586773627,81712,02209S103,224725.0,4550.0,No,"West Oak Capital, LLC",1387399,2018-12-31,-0.02039327606586369,-0.02914556096679998
66080575,225971,AMAZON COM INC,023135106,1827.0,561.0,No,"Marks Wealth, LLC",1838660,2020-12-31,2020,-0.03777603290315227,301138,023135106,1570.0,482.0,No,Hardman Johnston Global Advisors LLC,1006364,2020-12-31,-0.037796075113074215,-0.037786054008113246
20294922,89789,APPLE INC,037833100,15044.0,51230.0,No,"Sand Hill Global Advisors, LLC",1009209,2019-12-31,2019,-0.03674530181934513,166770,037833100,220.0,749.0,No,BHF RG Capital Inc.,1802858,2019-12-31,-0.037901355204103926,-0.03732332851172453
21685,175062,3M CO,88579Y101,570.0,2420.0,No,ADVISORS MANAGEMENT GROUP INC /ADV,842766,2017-12-31,2017,-0.037874060365688814,190725,88579Y101,49185.0,198574.0,No,COMERICA BANK,901541,2017-12-31,-0.034082807309830154,-0.035978433837759484
65442916,15169,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,28.0,119.0,No,"NEXT Financial Group, Inc",1616654,2020-12-31,2020,-0.037916328372605924,298763,01609W102,205.0,881.0,No,Humankind Investments LLC,1845373,2020-12-31,-0.03790252498289314,-0.03790942667774953
7702227,18434,APPLE INC,037833100,4362.0,27654.0,No,DAVIS-REA LTD.,1482171,2018-12-31,2018,-0.037578340287774264,146117,037833100,2602209.0,16497030.0,No,DIMENSIONAL FUND ADVISORS LP,354204,2018-12-31,0.16501541426130026,0.063718536986763
18365891,116049,EXTRACTION OIL AND GAS INC,30227M105,5.0,1068.0,No,BANK OF MONTREAL /CAN/,927971,2018-12-31,2018,-0.03791812203341606,140761,30227M105,9581.0,2233249.0,No,Lexington Partners L.P.,1621157,2018-12-31,-0.03717133525437868,-0.037544728643897365
35084745,177544,DISNEY WALT CO (COM DISNEY),254687106,13017.0,90000.0,No,Davidson Kempner Capital Management LP,1595082,2019-12-31,2019,-0.03690337792639492,232116,254687106,736.0,5091.0,No,Menard Financial Group LLC,1803156,2019-12-31,-0.037861114813754794,-0.037382246370074854
65455956,135223,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,283.0,1217.0,No,Constitution Capital LLC,1845531,2020-12-31,2020,-0.037896442133189205,172101,01609W102,903.0,3878.0,No,"Callan Capital, LLC",1542166,2020-12-31,-0.03784809127656816,-0.037872266704878685
33741,15150,ABBVIE INC,00287Y109,15617.0,161488.0,No,BURNEY CO/,940445,2017-12-31,2017,-0.03670061626959697,180606,00287Y109,60402.0,624572.0,No,"LETKO, BROSSEAU & ASSOCIATES INC",1297496,2017-12-31,-0.03320804673125221,-0.03495433150042459
43764,94229,ABBVIE INC,00287Y109,74.0,768.0,No,EARNEST PARTNERS LLC,1102578,2017-12-31,2017,-0.03791274105098565,123994,00287Y109,8902.0,92050.0,No,NEVILLE RODIE & SHAW INC,71210,2017-12-31,-0.037224287240903986,-0.03756851414594482
182890,64979,APPLE INC,037833100,5797.0,34256.0,No,DIKER MANAGEMENT LLC,1276525,2017-12-31,2017,-0.037466431450272314,183819,037833100,8901.0,52599.0,No,Harbor Island Capital LLC,1730580,2017-12-31,-0.0372243652261566,-0.03734539833821446
7844939,14801,AT&T INC,00206R102,259.0,9086.0,No,Brendel Financial Advisors LLC,1768065,2018-12-31,2018,-0.03789831377925196,150233,00206R102,485.0,17000.0,No,Nexus Investment Management Inc.,1476329,2018-12-31,-0.03788068911216105,-0.037889501445706505
168168,21501,APPLE INC,037833100,3581.0,21161.0,No,"Iron Financial, LLC",1595509,2017-12-31,2017,-0.03763924677006626,133527,037833100,1229.0,7261.0,No,"Pineno Levin & Ford Asset Management, Inc.",1390205,2017-12-31,-0.0378226680842158,-0.037730957427141026
44799,98363,ABBVIE INC,00287Y109,9184.0,94968.0,No,HERITAGE INVESTORS MANAGEMENT CORP,937589,2017-12-31,2017,-0.03720229539966667,156014,00287Y109,263.0,2720.0,No,Guinness Atkinson Asset Management Inc,1409765,2017-12-31,-0.0378980018382415,-0.03755014861895409
13584073,19567,SANOFI (SPONSORED ADR),80105N105,2194.0,50539.0,No,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1021223,2018-12-31,2018,-0.03774741231544271,222958,80105N105,3311.0,76277.0,No,STATE STREET CORP,93751,2018-12-31,-0.037660302788272204,-0.037703857551857456
20289872,84486,APPLE INC,037833100,3006.0,10235.0,No,"Bridgeworth, LLC",1691804,2019-12-31,2019,-0.037684088290319655,127914,037833100,935.0,3184.0,No,Efficient Wealth Management LLC,1792704,2019-12-31,-0.037845595748484485,-0.03776484201940207
7630024,130714,ALTRIA GROUP INC,02209s103,217.0,4387.0,No,ALESCO ADVISORS LLC,1269978,2018-12-31,2018,-0.03790158915986177,234301,02209S103,129446.0,2620885.0,No,WELLS FARGO & COMPANY/MN,72971,2018-12-31,-0.027823632949729938,-0.032862611054795855
66072096,187418,AMAZON COM INC,023135106,4455.0,1341.0,No,"3D/L Capital Management, LLC",1846943,2020-12-31,2020,-0.037571087659281105,252344,023135106,382714.0,117233.0,No,Rokos Capital Management LLP,1666335,2020-12-31,-0.008072463990536034,-0.022821775824908568
24399128,194796,EXXON MOBIL CORP,30231G102,1640.0,23716.0,No,"Paragon Advisors, LLC",1799719,2019-12-31,2019,-0.0377906161453912,263819,30231G102,1469.0,21058.0,No,Dynamic Technology Lab Private Ltd,1535387,2019-12-31,-0.037803951623588294,-0.037797283884489746
72227852,138544,MICROSOFT CORP,594918104,17657.0,79385.0,No,COLUMBUS POINT LLP,1767392,2020-12-31,2020,-0.036541526354263186,310125,594918104,11451.0,51482.0,No,Harbor Island Capital LLC,1730580,2020-12-31,-0.03702550283198938,-0.03678351459312629
72491731,279007,MICROSOFT CORP,594918104,5072.0,22804.0,No,Freed Investment Group,1844877,2020-12-31,2020,-0.037522970758417894,288118,594918104,6035.0,27134.0,No,ORLEANS CAPITAL MANAGEMENT CORP/LA,1013234,2020-12-31,-0.03744787096015004,-0.03748542085928397
65412273,142437,AIR PRODS & CHEMS INC,009158106,2571.0,9410.0,No,"Otter Creek Advisors, LLC",1640361,2020-12-31,2020,-0.03771801187520701,184572,009158106,31.0,115.0,No,Avion Wealth,1792704,2020-12-31,-0.03791609441684808,-0.03781705314602754
39455,52715,ABBVIE INC,00287Y109,317.0,3275.0,No,SWARTHMORE GROUP INC,1019531,2017-12-31,2017,-0.037893790634600306,157469,00287Y109,13259.0,137104.0,No,Grassi Investment Management,1608531,2017-12-31,-0.03688450549526218,-0.037389148064931245
